DateTime,Entries,UniqueIPs
1502127722,4095,4165
1502128921,4093,4163
1502129522,4090,4160
1502130122,4087,4157
1502131322,4085,4155
1502132522,4084,4154
1502133121,4083,4153
1502133721,4080,4150
1502136121,4081,4151
1502137322,4082,4152
1502137921,4080,4150
1502138522,4080,4150
1502140322,4079,4149
1502142122,4076,4146
1502143321,4074,4144
1502145122,4077,4147
1502146921,4078,4148
1502151723,4079,4149
1502152922,4077,4147
1502155322,4079,4149
1502155921,4080,4150
1502157722,4082,4152
1502158322,4082,4152
1502160122,4078,4148
1502161322,4080,4150
1502161922,4085,4155
1502162521,4084,4154
1502163722,4083,4153
1502164921,4085,4155
1502166722,4084,4154
1502167322,4086,4156
1502167921,4087,4157
1502168522,4085,4155
1502169722,4084,4154
1502170921,4089,4159
1502172121,4090,4160
1502173322,4091,4161
1502174521,4086,4156
1502175721,4087,4157
1502176321,4087,4157
1502179922,4086,4156
1502182921,4085,4155
1502184122,4095,4165
1502185322,4097,4167
1502185921,4098,4169
1502187122,4099,4170
1502187722,4100,4171
1502188321,4101,4172
1502190121,4099,4170
1502190722,4101,4172
1502191921,4102,4173
1502196121,4098,4169
1502197321,4097,4168
1502198522,4096,4167
1502199722,4098,4169
1502202121,4098,4169
1502203321,4093,4164
1502204521,4092,4163
1502205121,4090,4161
1502206922,4089,4160
1502208121,4095,4166
1502208722,4096,4167
1502209322,4095,4166
1502210522,4094,4165
1502212922,4092,4163
1502214121,4090,4161
1502215921,4090,4161
1502216522,4090,4162
1502217721,4091,4163
1502221321,4093,4165
1502221921,4092,4164
1502222522,4086,4158
1502223721,4087,4159
1502224921,4085,4157
1502225522,4086,4158
1502227321,4084,4156
1502229722,4083,4155
1502230922,4084,4156
1502231521,4085,4157
1502232122,4081,4153
1502232721,4082,4154
1502234522,4083,4155
1502235122,4084,4156
1502235721,4085,4157
1502236921,4079,4151
1502238122,4078,4150
1502239321,4077,4149
1502240521,4077,4149
1502241121,4078,4150
1502241722,4076,4148
1502242321,4077,4149
1502242922,4075,4147
1502244122,4078,4150
1502244722,4079,4151
1502245321,4080,4152
1502247722,4081,4153
1502248922,4081,4153
1502250121,4079,4151
1502251322,4076,4148
1502251922,4078,4150
1502252522,4077,4149
1502253121,4076,4148
1502253721,4077,4149
1502254321,4075,4147
