DateTime,AddedIPs,RemovedIPs
1502261326,41,88
1502262273,41,41
1502263235,43,100
1502264197,33,44
1502265167,49,70
1502266119,58,81
1502267063,61,67
1502268026,32,69
1502269002,92,77
1502269949,10,79
1502270912,62,69
1502271875,35,67
1502272914,60,52
1502274028,29,75
1502274990,58,81
1502275954,69,79
1502276904,19,28
1502277861,65,68
1502278838,22,58
1502279794,65,65
1502280747,8,43
1502281689,77,69
1502282661,47,69
1502283697,51,49
1502284609,26,67
1502285557,51,40
1502286528,50,82
1502287470,79,43
1502288446,89,73
1502289428,75,91
1502290357,23,56
1502291317,30,73
1502292266,32,77
1502293239,15,71
1502294198,34,65
1502295162,17,45
1502296113,38,37
1502297093,12,49
1502298077,21,38
1502298991,24,51
1502299951,38,111
1502300921,36,7
1502301887,69,79
1502302862,25,41
1502303786,16,5
1502304767,36,66
1502305715,22,44
1502306669,62,49
1502307651,10,17
1502308629,54,53
1502309562,19,37
1502310529,44,45
1502311475,29,39
1502312542,55,51
1502313626,46,74
1502314590,25,66
1502315532,30,75
1502316517,56,52
1502317720,88,63
1502318678,31,45
1502319723,62,190
1502320839,62,91
1502321785,36,7
1502322757,37,68
1502323715,23,49
1502324686,42,53
1502325627,22,48
1502326585,51,60
1502327560,62,62
1502328515,50,92
1502329475,36,63
1502330511,53,89
1502331412,18,83
1502332360,42,66
1502333316,43,58
1502334275,35,72
1502335255,36,140
1502336200,48,39
1502337201,43,94
1502338109,38,42
1502339084,69,93
1502340040,48,47
1502341007,62,99
1502341949,22,52
1502342924,50,42
1502343864,46,86
1502344847,67,63
1502345803,30,53
1502346777,56,60
1502347724,16,50
1502348678,86,58
1502349632,58,80
1502350608,69,36
1502351547,52,90
1502352506,26,71
1502353465,61,44
1502354453,52,87
1502355385,50,76
1502356359,34,75
1502357319,56,41
1502358264,65,50
1502359313,79,54
1502360439,61,33
1502361385,65,62
1502362356,80,45
1502363317,36,35
1502364261,69,42
1502365481,67,75
1502366480,70,39
1502367931,122,87
1502369052,95,75
1502370082,70,22
1502370999,22,45
1502371952,70,35
1502372935,80,46
1502374125,61,35
1502375071,67,41
1502376039,35,44
1502376983,75,42
1502377963,57,47
1502378919,65,60
1502379872,58,97
1502380854,81,38
1502381801,44,55
1502382771,62,56
1502383706,70,71
1502384675,45,54
1502385645,37,47
1502386607,50,40
1502387545,51,2
1502388613,28,31
1502389716,81,90
1502390685,34,65
1502391787,49,33
1502392840,45,58
1502393801,47,45
1502394755,82,79
1502395707,30,8
1502396652,61,68
1502397641,33,23
1502398582,67,63
1502399568,43,75
1502400502,51,12
1502401474,43,37
1502402472,86,69
1502403386,38,27
1502404358,66,71
1502405318,59,60
1502406270,40,66
1502407245,65,93
1502408199,31,5
1502409160,53,82
1502410121,27,25
1502411064,69,82
1502412037,28,23
1502413014,70,78
1502413947,38,2
1502414918,76,116
1502415877,52,45
1502416874,45,4
1502417810,30,13
1502418761,75,106
1502419708,27,4
1502420915,80,104
1502421883,53,68
1502422829,42,99
1502423805,74,33
1502424752,28,119
1502425715,62,49
1502426668,47,98
1502427714,65,44
1502428818,48,80
1502429797,55,38
1502430757,73,88
1502431694,65,102
1502432663,90,89
1502433872,50,49
1502434860,77,81
1502435801,60,62
1502436753,59,27
1502437720,25,65
1502438676,72,31
1502439641,61,69
1502440599,54,40
1502441564,64,103
1502442518,53,21
1502443465,89,115
1502444424,25,38
1502445405,80,75
1502446348,25,60
1502447335,68,90
1502448271,53,58
1502449308,108,132
1502450416,52,113
1502451396,77,105
1502452331,62,75
1502453604,67,120
1502454520,84,50
1502455471,22,4
1502456558,68,99
1502457622,50,52
1502458593,51,32
1502459532,59,62
1502460517,30,36
1502461454,64,43
1502462431,44,65
1502463381,70,49
1502464349,63,56
1502465316,91,53
1502466274,28,56
1502467316,71,33
1502468446,39,50
1502469387,51,36
1502470355,80,56
1502471310,28,24
1502472264,81,45
1502473228,28,35
1502474196,54,68
1502475171,27,47
1502476114,61,43
1502477070,43,44
1502478060,55,47
1502478983,28,50
1502479948,45,23
1502480919,29,53
1502481886,40,35
1502482843,63,61
1502483810,48,40
1502484744,82,71
1502485721,25,37
1502486662,29,38
1502487628,35,47
1502488599,54,41
1502489578,32,36
1502490518,39,21
1502491465,45,64
1502492462,33,37
1502493389,37,47
1502494353,53,47
1502495295,58,69
1502496288,47,10
1502497243,44,43
1502498188,33,39
1502499169,69,35
1502500130,31,59
1502501063,66,43
1502502040,50,71
1502502993,62,55
1502503963,61,109
1502504903,50,19
1502505883,34,74
1502506882,76,37
1502507802,45,65
1502508757,40,36
1502509719,46,52
1502510681,61,25
1502511638,47,81
1502512608,52,54
1502513549,48,70
1502514505,48,63
1502515719,75,64
1502516662,22,79
1502517694,72,47
1502518598,40,114
1502519556,63,44
1502520510,35,94
1502521489,40,39
