DateTime,Entries,UniqueIPs
1502405706,19337,19337
1502406306,19376,19376
1502406905,19382,19382
1502407504,19458,19458
1502407806,19449,19449
1502408410,19428,19428
1502409005,19410,19410
1502409609,19417,19417
1502410204,19414,19414
1502410809,19438,19438
1502411408,19434,19434
1502411711,19366,19366
1502412314,19295,19295
1502412911,19134,19134
1502413504,19139,19139
1502414105,19082,19082
1502414704,19095,19095
1502415006,19048,19048
1502415605,19006,19006
1502416206,18995,18995
1502416805,18914,18914
1502417404,18908,18908
1502418004,18900,18900
1502418605,18898,18898
1502419206,18852,18852
1502419807,18811,18811
1502420405,18808,18808
1502421005,18795,18795
1502421605,18795,18795
1502421919,18770,18770
1502422504,18832,18832
1502423111,18809,18809
1502423706,18847,18847
1502424304,18857,18857
1502424905,18882,18882
1502425504,18901,18901
1502425806,18860,18860
1502426406,18819,18819
1502427005,18798,18798
1502427606,18784,18784
1502427913,18701,18701
1502428507,18620,18620
1502429105,18621,18621
1502429704,18637,18637
1502430007,18623,18623
1502430618,18528,18528
1502431205,18519,18519
1502431804,18540,18540
1502432109,18464,18464
1502432707,18421,18421
1502433306,18435,18435
1502433907,18430,18430
1502434511,18400,18400
1502435109,18332,18332
1502435710,18267,18267
1502436303,18270,18270
1502436904,18268,18268
1502437505,18362,18362
1502438107,18353,18353
1502438705,18341,18341
1502439305,18328,18328
1502439906,18300,18300
1502440504,18316,18316
1502441106,18329,18329
1502441705,18329,18329
1502442306,18291,18291
1502442904,18299,18299
1502443506,18328,18328
1502444105,18321,18321
1502444717,18249,18249
1502445305,18247,18247
1502445905,19214,19214
1502446506,19798,19798
1502447104,19822,19822
1502447705,19837,19837
1502448305,19925,19925
1502448907,19900,19900
1502449505,19927,19927
1502450107,19889,19889
1502450704,19933,19933
1502451309,19866,19866
1502451907,19843,19843
1502452509,19750,19750
1502453104,19757,19757
1502454007,19790,19790
1502454604,19796,19796
1502455206,19820,19820
1502455509,19826,19826
1502456108,19750,19750
1502456704,19851,19851
1502457020,19731,19731
1502457609,19645,19645
1502457918,19566,19566
1502458508,19474,19474
1502459105,19450,19450
1502459705,19417,19417
1502460007,19468,19468
1502460604,19550,19550
1502461205,19537,19537
1502461805,19582,19582
1502462407,19539,19539
1502463005,19543,19543
1502463309,19527,19527
1502463907,19501,19501
1502464504,19525,19525
1502465107,19497,19497
1502465707,19455,19455
1502466605,19404,19404
1502466908,19389,19389
1502467503,19403,19403
1502467806,19483,19483
1502468404,19526,19526
1502469011,19450,19450
1502469608,19379,19379
1502470205,19362,19362
1502470807,19421,19421
1502471406,19459,19459
1502472004,19483,19483
1502472307,19532,19532
1502472904,19530,19530
1502473508,19585,19585
1502473811,19648,19648
1502474412,19593,19593
1502475004,19664,19664
1502475308,19595,19595
1502475912,19557,19557
1502476514,19505,19505
1502477105,19641,19641
1502477704,19706,19706
1502478010,19673,19673
1502478606,19545,19545
1502479204,19487,19487
1502479804,19510,19510
1502480106,19569,19569
1502480707,19623,19623
1502481012,19559,19559
1502481609,19559,19559
1502482204,19536,19536
1502482805,19532,19532
1502483109,19479,19479
1502483706,19561,19561
1502484306,19566,19566
1502484908,19591,19591
1502485504,19626,19626
1502485809,19621,19621
1502486405,19670,19670
1502486713,19678,19678
1502487327,19536,19536
1502487905,19426,19426
1502488212,19380,19380
1502488805,19436,19436
1502489112,19412,19412
1502489708,19390,19390
1502490304,19389,19389
1502490905,19407,19407
1502491805,19437,19437
1502492407,19414,19414
1502493006,19352,19352
1502493608,19368,19368
1502494204,19354,19354
1502495406,19267,19267
1502496009,19181,19181
1502496605,19219,19219
1502497205,19204,19204
1502497810,19210,19210
1502498405,19241,19241
1502498715,19264,19264
1502499610,19281,19281
1502500204,19288,19288
1502500803,19283,19283
1502501404,19267,19267
1502502003,19312,19312
1502502603,19317,19317
1502503204,19369,19369
1502503804,19372,19372
1502504404,19410,19410
1502504708,19406,19406
1502505304,19405,19405
1502505904,19412,19412
1502506504,19404,19404
1502507104,19396,19396
1502507704,19394,19394
1502508308,19397,19397
1502508908,19339,19339
1502509507,19354,19354
1502510106,19307,19307
1502510705,19296,19296
1502511304,19292,19292
1502511906,19281,19281
1502512504,19278,19278
1502513104,19324,19324
1502513703,19322,19322
1502514306,19287,19287
1502514906,19275,19275
1502515505,19249,19249
1502516104,19237,19237
1502516705,19233,19233
1502517305,19213,19213
1502517907,19177,19177
1502518505,19199,19199
1502519104,19236,19236
1502520006,19236,19236
1502520605,19235,19235
1502521205,19209,19209
1502521804,19308,19308
1502522107,19297,19297
1502522704,19298,19298
1502523303,19297,19297
1502523608,19209,19209
1502524204,19202,19202
1502524804,19201,19201
1502525404,19240,19240
1502526005,19243,19243
1502526605,19238,19238
1502527207,19228,19228
1502527804,19217,19217
1502528405,19299,19299
1502529005,19382,19382
1502529606,19375,19375
1502530504,19395,19395
1502531106,19406,19406
1502531706,19411,19411
1502532012,19278,19278
1502532604,19328,19328
1502533205,19360,19360
1502533805,19337,19337
1502534406,19325,19325
1502535004,19272,19272
1502535605,19263,19263
1502536207,19228,19228
1502536806,19183,19183
1502537406,19156,19156
1502538005,19254,19254
