DateTime,Entries,UniqueIPs
1502215796,5587,5640
1502216421,5582,5635
1502217847,5577,5629
1502219088,5570,5622
1502219814,5565,5617
1502220757,5560,5612
1502221462,5557,5609
1502222189,5546,5598
1502222891,5543,5594
1502223678,5535,5586
1502224601,5523,5574
1502226115,5510,5561
1502227479,5496,5547
1502228913,5491,5542
1502229697,5478,5529
1502230352,5476,5527
1502230995,5471,5522
1502231796,5468,5519
1502232504,5463,5514
1502233291,5449,5500
1502233934,5436,5487
1502234665,5425,5476
1502235379,5423,5474
1502236120,5418,5469
1502236893,5403,5453
1502238506,5394,5444
1502239227,5388,5438
1502239955,5379,5429
1502240919,5372,5422
1502241623,5366,5416
1502242362,5360,5410
1502243048,5355,5405
1502243779,5345,5395
1502244758,5339,5389
1502245449,5334,5384
1502246200,5326,5376
1502247164,5315,5365
1502248112,5303,5353
1502249801,5296,5346
1502251322,5281,5331
1502252214,5280,5330
1502253161,5277,5327
1502253847,5272,5322
1502254589,5264,5314
1502255554,5260,5310
1502258486,5250,5299
1502259870,5243,5292
1502261312,5242,5291
1502262049,5234,5282
1502262770,5232,5280
1502263446,5230,5278
1502264183,5228,5276
1502264892,5227,5275
1502265777,5221,5268
1502266618,5220,5267
1502267565,5218,5265
1502268250,5217,5264
1502268989,5208,5255
1502269698,5205,5252
1502270432,5203,5250
1502271137,5202,5249
1502271861,5200,5247
1502272899,5196,5243
1502274268,5189,5236
1502275692,5188,5235
1502276470,5183,5230
1502278107,5181,5228
1502279529,5173,5220
1502280517,5172,5219
1502281251,5169,5216
1502282647,5168,5215
1502283368,5163,5210
1502285089,5161,5208
1502285783,5160,5207
1502286514,5158,5205
1502287294,5152,5199
1502289413,5149,5196
1502290095,5145,5192
1502290908,5143,5190
1502292252,5142,5189
1502292983,5141,5188
1502294453,5134,5181
1502295148,5131,5178
1502296593,5129,5176
1502297565,5127,5174
1502298268,5119,5166
1502298978,5117,5164
1502299700,5114,5161
1502301138,5109,5156
1502301871,5108,5155
1502302848,5106,5153
1502304281,5104,5151
1502305264,5100,5146
1502306206,5099,5145
1502306899,5094,5140
1502307635,5093,5139
1502308329,5091,5137
1502309092,5089,5135
1502309784,5087,5133
1502310515,5086,5132
1502311214,5083,5129
1502311940,5081,5127
1502312929,5079,5123
1502314348,5078,5122
1502315050,5076,5120
1502316503,5067,5111
1502317237,5064,5108
1502319370,5057,5101
1502320825,5055,5099
1502321548,5056,5100
1502322267,5054,5098
1502322968,5050,5094
1502323700,5048,5092
1502326118,5047,5091
1502327094,5043,5087
1502328058,5042,5086
1502329006,5040,5084
1502329972,5039,5083
1502330921,5072,5116
1502331892,5069,5113
1502332844,5089,5133
1502333799,5135,5179
1502334765,5148,5192
1502335718,5151,5195
1502337187,5153,5197
1502337873,5147,5191
1502338592,5145,5189
1502339568,5148,5192
1502340520,4827,4868
1502341482,4836,4877
1502342184,4839,4880
1502342910,4882,4924
1502343612,4896,4938
1502344347,4899,4941
1502345071,4902,4944
1502345789,4907,4949
1502346762,4937,4981
1502347448,4956,5000
1502348196,4955,4999
1502349161,4966,5010
1502349865,4982,5026
1502350593,4994,5039
1502351304,5022,5068
1502352073,5035,5081
1502352755,5061,5107
1502353449,5077,5125
1502354437,5108,5156
1502355139,5112,5160
1502355874,5133,5181
1502356576,5148,5196
1502357304,5148,5196
1502358013,5159,5207
1502358758,5167,5215
1502359727,5193,5241
1502360424,5196,5244
1502361141,5195,5243
1502361862,5204,5253
1502362588,5213,5262
1502363300,5235,5284
1502364012,5235,5284
1502364756,5240,5290
1502365467,5248,5298
1502366183,5257,5308
1502366901,5254,5305
1502367912,5255,5306
1502368583,5254,5305
1502369315,5253,5304
1502370734,5250,5301
1502371465,5242,5293
1502372922,4975,5016
1502374646,4974,5015
1502376025,4973,5014
1502378460,4972,5013
1502379134,4971,5012
1502380578,4970,5011
1502382012,4969,5010
1502384193,4968,5009
1502385173,4966,5007
1502386593,4965,5006
1502389702,4962,5003
1502390669,4961,5002
1502392576,4960,5001
1502393299,4959,5000
1502394740,4957,4998
1502395475,4953,4994
1502396901,4949,4990
1502397627,4947,4988
1502398345,4945,4986
1502399070,4943,4984
1502400050,4936,4977
1502400744,4933,4974
1502402178,4928,4969
1502402921,4925,4966
1502403626,4920,4961
1502404344,4910,4951
1502405054,4906,4947
1502406498,4905,4946
1502407227,4901,4942
1502407931,4897,4936
1502409714,4896,4935
